Sample_ID	Real_Sample_ID
E3P1a	PTa1
E3P3a	PTa2
E3P4a	PTa3
E3P5a	PTa4
E3P6a	PTa5
E3P8b	PTb1
E3P9b	PTb8
E3P10b	PTb2
E3P11b	PTb6
E3P13b	PTb3
E3P14b	PTb4
E3P15c	PTc1
E3P16c	PTc2
E3P17c	PTc3
E3P18c	PTc4
E3P19c	PTc5
E3L3	TD1
E3L4	TD2
E3A1	Lun1
E3A2a	Lun2a
E3A2b	Lun2b
E3N1	Normal1
E3N4	Normal2
E3B1	Per1
E3A2c	Lun2c
E3L1	LN2
E3L2	LN1
E3P12b	PTb7
E3P20c	PTc6
E3P7b	PTb5
E3X2	TD3
