	LN1	LN2	LN3	LN4	LN5	Normal1	PT1	PT2	PT3
LN1	0	0.298990295614866	0.363019631347506	0.298893829267358	0.573616097351495	1.0471975511966	0.506310524289158	0.447320134281523	0.542282693768386
LN2	0.298990295614866	0	0.302546234850986	0.324088831637143	0.492485246035407	1.0471975511966	0.500399848529044	0.467239110565013	0.518448997897178
LN3	0.363019631347506	0.302546234850986	0	0.266914128545977	0.368057501306011	1.0471975511966	0.508935018230703	0.462468663617822	0.493456746509091
LN4	0.298893829267358	0.324088831637143	0.266914128545977	0	0.510783814518754	1.0471975511966	0.363800129917207	0.308197495156491	0.37604753024867
LN5	0.573616097351495	0.492485246035407	0.368057501306011	0.510783814518754	0	1.0471975511966	0.71602526146692	0.660452431887975	0.685874388146782
Normal1	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	1.0471975511966	0	1.0471975511966	1.0471975511966	1.0471975511966
PT1	0.506310524289158	0.500399848529044	0.508935018230703	0.363800129917207	0.71602526146692	1.0471975511966	0	0.232801388310485	0.221530433722904
PT2	0.447320134281523	0.467239110565013	0.462468663617822	0.308197495156491	0.660452431887975	1.0471975511966	0.232801388310485	0	0.243801830702229
PT3	0.542282693768386	0.518448997897178	0.493456746509091	0.37604753024867	0.685874388146782	1.0471975511966	0.221530433722904	0.243801830702229	0
